comparison_type,model_source,layer,emotion_or_group,estimate_name,cosine,explained_fraction,ci_low,ci_high,p_value,q_value,max_stat_p_value,null_p95,reliability,pca_status,effective_rank,condition_number,gate_passed,confirmatory,notes,row_label
split_reliability,misaligned,5,enthusiastic,reliability,,,,,,,,,0.2868517742307824,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,6,enthusiastic,reliability,,,,,,,,,0.3524409463813331,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,7,enthusiastic,reliability,,,,,,,,,0.4112681116972335,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,8,enthusiastic,reliability,,,,,,,,,0.4345302862180198,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,9,enthusiastic,reliability,,,,,,,,,0.49134566662768914,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,10,enthusiastic,reliability,,,,,,,,,0.5686248130161371,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,11,enthusiastic,reliability,,,,,,,,,0.5424535957261039,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,12,enthusiastic,reliability,,,,,,,,,0.5498077452180303,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,13,enthusiastic,reliability,,,,,,,,,0.5861471819482953,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,14,enthusiastic,reliability,,,,,,,,,0.5851775130718163,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,15,enthusiastic,reliability,,,,,,,,,0.6181187852799889,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,16,enthusiastic,reliability,,,,,,,,,0.653461329828661,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,17,enthusiastic,reliability,,,,,,,,,0.6550029079324777,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,18,enthusiastic,reliability,,,,,,,,,0.6574657561421209,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,19,enthusiastic,reliability,,,,,,,,,0.6631279540818444,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,20,enthusiastic,reliability,,,,,,,,,0.6673415636339937,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,21,enthusiastic,reliability,,,,,,,,,0.6714915074643957,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,22,enthusiastic,reliability,,,,,,,,,0.6795655941974841,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,23,enthusiastic,reliability,,,,,,,,,0.6882334535285102,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,24,enthusiastic,reliability,,,,,,,,,0.6897006219137309,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,25,enthusiastic,reliability,,,,,,,,,0.6887968398246037,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,26,enthusiastic,reliability,,,,,,,,,0.6860443571212602,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,27,enthusiastic,reliability,,,,,,,,,0.6833890691183399,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,28,enthusiastic,reliability,,,,,,,,,0.6417583273498513,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,29,enthusiastic,reliability,,,,,,,,,0.619187393956757,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,30,enthusiastic,reliability,,,,,,,,,0.6231938755677,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,31,enthusiastic,reliability,,,,,,,,,0.6521620040100068,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,32,enthusiastic,reliability,,,,,,,,,0.6425848978565168,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,33,enthusiastic,reliability,,,,,,,,,0.637952018398088,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,34,enthusiastic,reliability,,,,,,,,,0.6431348503403085,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,35,enthusiastic,reliability,,,,,,,,,0.6376878336806038,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,36,enthusiastic,reliability,,,,,,,,,0.6043145432157847,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,37,enthusiastic,reliability,,,,,,,,,0.6010240065695936,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,38,enthusiastic,reliability,,,,,,,,,0.6120093397051488,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,39,enthusiastic,reliability,,,,,,,,,0.6107521869966788,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,40,enthusiastic,reliability,,,,,,,,,0.6300777751133244,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,41,enthusiastic,reliability,,,,,,,,,0.6400676470706887,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,42,enthusiastic,reliability,,,,,,,,,0.6395496280106888,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,43,enthusiastic,reliability,,,,,,,,,0.6462768933608948,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,44,enthusiastic,reliability,,,,,,,,,0.654135722200558,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,45,enthusiastic,reliability,,,,,,,,,0.6476935154723694,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,46,enthusiastic,reliability,,,,,,,,,0.6214331200554908,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,47,enthusiastic,reliability,,,,,,,,,0.6571941110951215,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: enthusiastic
split_reliability,misaligned,0,excited,reliability,,,,,,,,,0.4416790473385169,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,1,excited,reliability,,,,,,,,,0.4628737837956965,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,2,excited,reliability,,,,,,,,,0.49596686992152017,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,3,excited,reliability,,,,,,,,,0.4875806279672996,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,4,excited,reliability,,,,,,,,,0.4658143955896767,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,5,excited,reliability,,,,,,,,,0.4645039366497336,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,6,excited,reliability,,,,,,,,,0.4604941002952615,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,7,excited,reliability,,,,,,,,,0.4757441024576493,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,8,excited,reliability,,,,,,,,,0.45077079035322337,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,9,excited,reliability,,,,,,,,,0.4906423072328309,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,10,excited,reliability,,,,,,,,,0.47936590463932655,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,11,excited,reliability,,,,,,,,,0.4803730804886201,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,12,excited,reliability,,,,,,,,,0.4724327779798104,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,13,excited,reliability,,,,,,,,,0.49189085346330363,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,14,excited,reliability,,,,,,,,,0.4908957049155707,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,15,excited,reliability,,,,,,,,,0.528986956847212,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,16,excited,reliability,,,,,,,,,0.5672668358059954,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,17,excited,reliability,,,,,,,,,0.5991899085091851,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,18,excited,reliability,,,,,,,,,0.6077740345680674,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,19,excited,reliability,,,,,,,,,0.6242142425381626,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,20,excited,reliability,,,,,,,,,0.6435226232774242,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,21,excited,reliability,,,,,,,,,0.6522352156630771,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,22,excited,reliability,,,,,,,,,0.6532584309342199,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,23,excited,reliability,,,,,,,,,0.6608478758269343,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,24,excited,reliability,,,,,,,,,0.6570646805453986,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,25,excited,reliability,,,,,,,,,0.6592607501975473,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,26,excited,reliability,,,,,,,,,0.6631558005204863,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,27,excited,reliability,,,,,,,,,0.6862612319150065,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,28,excited,reliability,,,,,,,,,0.6950862314768376,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,29,excited,reliability,,,,,,,,,0.6998525202018431,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,30,excited,reliability,,,,,,,,,0.7099359904267717,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,31,excited,reliability,,,,,,,,,0.7305244168318203,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,32,excited,reliability,,,,,,,,,0.7264504487055776,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,33,excited,reliability,,,,,,,,,0.7172933573098516,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,34,excited,reliability,,,,,,,,,0.6970252236368694,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,35,excited,reliability,,,,,,,,,0.7019343588540604,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,36,excited,reliability,,,,,,,,,0.7033042476096545,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,37,excited,reliability,,,,,,,,,0.704056781603247,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,38,excited,reliability,,,,,,,,,0.7065551553713751,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,39,excited,reliability,,,,,,,,,0.7019531771627145,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,40,excited,reliability,,,,,,,,,0.7086125417862197,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,41,excited,reliability,,,,,,,,,0.707334486792382,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,42,excited,reliability,,,,,,,,,0.7025231119141941,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,43,excited,reliability,,,,,,,,,0.697399945995806,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,44,excited,reliability,,,,,,,,,0.6964775304309233,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,45,excited,reliability,,,,,,,,,0.6971751971332277,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,46,excited,reliability,,,,,,,,,0.7074510694811023,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,47,excited,reliability,,,,,,,,,0.7325744986314874,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: excited
split_reliability,misaligned,0,furious,reliability,,,,,,,,,0.6889125379757175,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,1,furious,reliability,,,,,,,,,0.6917209405629111,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,2,furious,reliability,,,,,,,,,0.7003698053586698,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,3,furious,reliability,,,,,,,,,0.7059138772957501,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,4,furious,reliability,,,,,,,,,0.709166965800298,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,5,furious,reliability,,,,,,,,,0.7110657649316362,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,6,furious,reliability,,,,,,,,,0.7312831537330705,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,7,furious,reliability,,,,,,,,,0.7603288994596531,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,8,furious,reliability,,,,,,,,,0.7686679498490858,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,9,furious,reliability,,,,,,,,,0.779633097317279,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,10,furious,reliability,,,,,,,,,0.8002726009412041,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,11,furious,reliability,,,,,,,,,0.7904232790961394,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,12,furious,reliability,,,,,,,,,0.7888500044637293,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,13,furious,reliability,,,,,,,,,0.8079531178787172,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,14,furious,reliability,,,,,,,,,0.801889193969315,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,15,furious,reliability,,,,,,,,,0.811018372362722,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,16,furious,reliability,,,,,,,,,0.80939051269116,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,17,furious,reliability,,,,,,,,,0.8040282475247181,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,18,furious,reliability,,,,,,,,,0.7937688183153381,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,19,furious,reliability,,,,,,,,,0.7861775333759121,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,20,furious,reliability,,,,,,,,,0.7872188478210452,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,21,furious,reliability,,,,,,,,,0.7866646624306607,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,22,furious,reliability,,,,,,,,,0.79422056541382,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,23,furious,reliability,,,,,,,,,0.7820935050877975,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,24,furious,reliability,,,,,,,,,0.7620578589572604,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,25,furious,reliability,,,,,,,,,0.7616501238591991,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,26,furious,reliability,,,,,,,,,0.7580543017688804,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,27,furious,reliability,,,,,,,,,0.7614457914272676,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,28,furious,reliability,,,,,,,,,0.758883891537498,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,29,furious,reliability,,,,,,,,,0.7478144261612305,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,30,furious,reliability,,,,,,,,,0.7637689350518018,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,31,furious,reliability,,,,,,,,,0.7980459410701973,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,32,furious,reliability,,,,,,,,,0.8027049347393126,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,33,furious,reliability,,,,,,,,,0.7956609324633224,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,34,furious,reliability,,,,,,,,,0.8073879657089865,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,35,furious,reliability,,,,,,,,,0.8110991851850828,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,36,furious,reliability,,,,,,,,,0.8103808651120687,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,37,furious,reliability,,,,,,,,,0.81292123137316,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,38,furious,reliability,,,,,,,,,0.8207195085934101,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,39,furious,reliability,,,,,,,,,0.8199848108995497,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,40,furious,reliability,,,,,,,,,0.8371434620109981,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,41,furious,reliability,,,,,,,,,0.8394393402653124,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,42,furious,reliability,,,,,,,,,0.8368940700665307,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,43,furious,reliability,,,,,,,,,0.8423135429006543,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,44,furious,reliability,,,,,,,,,0.8443758136955036,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,45,furious,reliability,,,,,,,,,0.8340614166189032,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,46,furious,reliability,,,,,,,,,0.832863005663147,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,47,furious,reliability,,,,,,,,,0.884220149403978,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: furious
split_reliability,misaligned,0,gloomy,reliability,,,,,,,,,0.5090283008172618,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,1,gloomy,reliability,,,,,,,,,0.5515733237325681,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,2,gloomy,reliability,,,,,,,,,0.6093705180643546,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,3,gloomy,reliability,,,,,,,,,0.6304814468650404,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,4,gloomy,reliability,,,,,,,,,0.6234138933466964,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,5,gloomy,reliability,,,,,,,,,0.6124807870596476,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,6,gloomy,reliability,,,,,,,,,0.6215269536144515,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,7,gloomy,reliability,,,,,,,,,0.6283053643319197,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,8,gloomy,reliability,,,,,,,,,0.6142048361934235,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,9,gloomy,reliability,,,,,,,,,0.6225571099056968,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,10,gloomy,reliability,,,,,,,,,0.6199012612086735,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,11,gloomy,reliability,,,,,,,,,0.6190239468570813,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,12,gloomy,reliability,,,,,,,,,0.6058254592547424,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,13,gloomy,reliability,,,,,,,,,0.6167936580104595,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,14,gloomy,reliability,,,,,,,,,0.6367064000529318,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,15,gloomy,reliability,,,,,,,,,0.6525808887281717,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,16,gloomy,reliability,,,,,,,,,0.6678881462910895,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,17,gloomy,reliability,,,,,,,,,0.6661764627503713,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,18,gloomy,reliability,,,,,,,,,0.6724629823423529,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,19,gloomy,reliability,,,,,,,,,0.6724267844560385,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,20,gloomy,reliability,,,,,,,,,0.6660071586036199,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,21,gloomy,reliability,,,,,,,,,0.6638730441495291,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,22,gloomy,reliability,,,,,,,,,0.6669756305391648,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,23,gloomy,reliability,,,,,,,,,0.6723174556895073,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,24,gloomy,reliability,,,,,,,,,0.6675642532587586,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,25,gloomy,reliability,,,,,,,,,0.6718917455444879,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,26,gloomy,reliability,,,,,,,,,0.6618111874084437,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,27,gloomy,reliability,,,,,,,,,0.6578789091038466,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,28,gloomy,reliability,,,,,,,,,0.6592008410004672,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,29,gloomy,reliability,,,,,,,,,0.6415138145582897,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,30,gloomy,reliability,,,,,,,,,0.6587673568276536,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,31,gloomy,reliability,,,,,,,,,0.696378072417206,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,32,gloomy,reliability,,,,,,,,,0.6907691244683071,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,33,gloomy,reliability,,,,,,,,,0.6966948839578008,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,34,gloomy,reliability,,,,,,,,,0.6946412330458906,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,35,gloomy,reliability,,,,,,,,,0.6954832501416176,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,36,gloomy,reliability,,,,,,,,,0.6986203280934439,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,37,gloomy,reliability,,,,,,,,,0.7086605406334849,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,38,gloomy,reliability,,,,,,,,,0.7217284104596106,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,39,gloomy,reliability,,,,,,,,,0.7256781519961346,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,40,gloomy,reliability,,,,,,,,,0.7345600364302196,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,41,gloomy,reliability,,,,,,,,,0.7401332895722681,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,42,gloomy,reliability,,,,,,,,,0.7483200015705169,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,43,gloomy,reliability,,,,,,,,,0.7482211765777127,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,44,gloomy,reliability,,,,,,,,,0.7532888520688577,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
split_reliability,misaligned,45,gloomy,reliability,,,,,,,,,0.7470806399176247,raw,,,True,True,topic split A (0-9) versus split B (10-19),misaligned: gloomy
